West Carleton SS,school_year,studentNo,first_name,last_name,oen_number,end_date,class_code
West Carleton SS,20132014,824158727,Liberty,Kirby,535498277,6/27/2014 00:00:00,PPL1OQ-05
West Carleton SS,20132014,970797365,Briar,Snow,496085921,6/27/2014 00:00:00,CGC1D.-04
West Carleton SS,20132014,970797365,Briar,Snow,496085921,6/27/2014 00:00:00,MPM1D.-02
West Carleton SS,20132014,970797365,Briar,Snow,496085921,6/27/2014 00:00:00,PPL1OQ-05
West Carleton SS,20132014,970797365,Briar,Snow,496085921,6/27/2014 00:00:00,SNC1D.-06
West Carleton SS,20132014,935994913,Hasad,Conway,673494019,6/27/2014 00:00:00,CGC1D.-04
West Carleton SS,20132014,935994913,Hasad,Conway,673494019,6/27/2014 00:00:00,FSF1D.-02
West Carleton SS,20132014,935994913,Hasad,Conway,673494019,6/27/2014 00:00:00,MPM1D.-02
West Carleton SS,20132014,935994913,Hasad,Conway,673494019,6/27/2014 00:00:00,TIJ1O.-05
West Carleton SS,20132014,218876248,Howard,Quinn,308756860,6/27/2014 00:00:00,CGC1D.-04
West Carleton SS,20132014,218876248,Howard,Quinn,308756860,6/27/2014 00:00:00,ENG1D.-04
West Carleton SS,20132014,218876248,Howard,Quinn,308756860,6/27/2014 00:00:00,PPL1OP-02
West Carleton SS,20132014,218876248,Howard,Quinn,308756860,6/27/2014 00:00:00,SNC1D.-04
West Carleton SS,20132014,732009002,Nicole,Gonzalez,255383435,6/27/2014 00:00:00,CGC1D.-04
West Carleton SS,20132014,732009002,Nicole,Gonzalez,255383435,6/27/2014 00:00:00,ENG1P.-02
West Carleton SS,20132014,732009002,Nicole,Gonzalez,255383435,6/27/2014 00:00:00,PPL1OP-04
West Carleton SS,20132014,732009002,Nicole,Gonzalez,255383435,6/27/2014 00:00:00,SNC1P.-02
West Carleton SS,20132014,222315519,Geraldine,Conley,818185243,6/27/2014 00:00:00,CGC1D.-04
West Carleton SS,20132014,222315519,Geraldine,Conley,818185243,6/27/2014 00:00:00,ENG1D.-02
West Carleton SS,20132014,222315519,Geraldine,Conley,818185243,6/27/2014 00:00:00,FSF1D.-02
West Carleton SS,20132014,222315519,Geraldine,Conley,818185243,6/27/2014 00:00:00,PPL1OQ-02
West Carleton SS,20132014,418720163,Boris,Collier,845001642,6/27/2014 00:00:00,CGC1D.-04
West Carleton SS,20132014,418720163,Boris,Collier,845001642,6/27/2014 00:00:00,FSF1D.-02
West Carleton SS,20132014,418720163,Boris,Collier,845001642,6/27/2014 00:00:00,PPL1OP-06
West Carleton SS,20132014,418720163,Boris,Collier,845001642,6/27/2014 00:00:00,SNC1D.-02
West Carleton SS,20132014,774740622,Cody,Wood,965409644,6/27/2014 00:00:00,CGC1D.-04
West Carleton SS,20132014,774740622,Cody,Wood,965409644,6/27/2014 00:00:00,MPM1D.-02
West Carleton SS,20132014,774740622,Cody,Wood,965409644,6/27/2014 00:00:00,PPL1OP-06
West Carleton SS,20132014,774740622,Cody,Wood,965409644,6/27/2014 00:00:00,SNC1D.-04
West Carleton SS,20132014,528463102,Harding,Kennedy,77810644,6/27/2014 00:00:00,CGC1D.-04
West Carleton SS,20132014,528463102,Harding,Kennedy,77810644,6/27/2014 00:00:00,MPM1D.-04
West Carleton SS,20132014,528463102,Harding,Kennedy,77810644,6/27/2014 00:00:00,PPL1OQ-05
West Carleton SS,20132014,528463102,Harding,Kennedy,77810644,6/27/2014 00:00:00,TIJ1O.-04
West Carleton SS,20132014,418557679,Clementine,Ferrell,510579726,6/27/2014 00:00:00,CGC1D.-04
West Carleton SS,20132014,418557679,Clementine,Ferrell,510579726,6/27/2014 00:00:00,ENG1P.-02
West Carleton SS,20132014,418557679,Clementine,Ferrell,510579726,6/27/2014 00:00:00,FSF1P.-02
West Carleton SS,20132014,418557679,Clementine,Ferrell,510579726,6/27/2014 00:00:00,TIJ1O.-05
West Carleton SS,20132014,575237083,Robert,Gill,904927195,6/27/2014 00:00:00,CGC1D.-04
West Carleton SS,20132014,575237083,Robert,Gill,904927195,6/27/2014 00:00:00,FSF1P.-02
West Carleton SS,20132014,575237083,Robert,Gill,904927195,6/27/2014 00:00:00,PPL1OQ-02
West Carleton SS,20132014,575237083,Robert,Gill,904927195,6/27/2014 00:00:00,SNC1D.-02
West Carleton SS,20132014,156231540,Alexa,Martin,791833549,6/27/2014 00:00:00,CGC1D.-04
West Carleton SS,20132014,156231540,Alexa,Martin,791833549,6/27/2014 00:00:00,ENG1P.-02
West Carleton SS,20132014,156231540,Alexa,Martin,791833549,6/27/2014 00:00:00,MFM1P.-02
West Carleton SS,20132014,156231540,Alexa,Martin,791833549,6/27/2014 00:00:00,PPL1OQ-05
West Carleton SS,20132014,962766782,Maggie,Mccormick,810200996,6/27/2014 00:00:00,CGC1D.-04
West Carleton SS,20132014,962766782,Maggie,Mccormick,810200996,6/27/2014 00:00:00,ENG1D.-06
West Carleton SS,20132014,962766782,Maggie,Mccormick,810200996,6/27/2014 00:00:00,SNC1D.-06
West Carleton SS,20132014,962766782,Maggie,Mccormick,810200996,6/27/2014 00:00:00,TIJ1O.-04
West Carleton SS,20132014,558569442,Mara,Mccullough,52932360,6/27/2014 00:00:00,CGC1D.-04
West Carleton SS,20132014,558569442,Mara,Mccullough,52932360,6/27/2014 00:00:00,ENG1D.-02
West Carleton SS,20132014,558569442,Mara,Mccullough,52932360,6/27/2014 00:00:00,FSF1P.-02
West Carleton SS,20132014,558569442,Mara,Mccullough,52932360,6/27/2014 00:00:00,PPL1OP-06
West Carleton SS,20132014,478710614,Nayda,Hill,684063541,6/27/2014 00:00:00,CGC1D.-06
West Carleton SS,20132014,478710614,Nayda,Hill,684063541,6/27/2014 00:00:00,MPM1D.-08
West Carleton SS,20132014,478710614,Nayda,Hill,684063541,6/27/2014 00:00:00,PPL1OP-02
West Carleton SS,20132014,478710614,Nayda,Hill,684063541,6/27/2014 00:00:00,TIJ1O.-05
West Carleton SS,20132014,808934128,Kasper,Harris,57910637,6/27/2014 00:00:00,CGC1D.-06
West Carleton SS,20132014,808934128,Kasper,Harris,57910637,6/27/2014 00:00:00,FSF1D.-06
West Carleton SS,20132014,808934128,Kasper,Harris,57910637,6/27/2014 00:00:00,MPM1D.-03
West Carleton SS,20132014,808934128,Kasper,Harris,57910637,6/27/2014 00:00:00,PPL1OP-02
West Carleton SS,20132014,890251636,Anthony,Rivers,356400019,6/27/2014 00:00:00,CGC1D.-06
West Carleton SS,20132014,890251636,Anthony,Rivers,356400019,6/27/2014 00:00:00,ENG1D.-02
West Carleton SS,20132014,890251636,Anthony,Rivers,356400019,6/27/2014 00:00:00,MPM1D.-04
West Carleton SS,20132014,890251636,Anthony,Rivers,356400019,6/27/2014 00:00:00,PPL1OQ-06
West Carleton SS,20132014,339371690,Caldwell,Brady,675921681,6/27/2014 00:00:00,CGC1D.-06
West Carleton SS,20132014,339371690,Caldwell,Brady,675921681,6/27/2014 00:00:00,ENG1D.-08
West Carleton SS,20132014,339371690,Caldwell,Brady,675921681,6/27/2014 00:00:00,FSF1D.-06
West Carleton SS,20132014,339371690,Caldwell,Brady,675921681,6/27/2014 00:00:00,TIJ1O.-04
West Carleton SS,20132014,433852733,Ignacia,Chambers,217313305,6/27/2014 00:00:00,CGC1D.-06
West Carleton SS,20132014,433852733,Ignacia,Chambers,217313305,6/27/2014 00:00:00,FSF1D.-06
West Carleton SS,20132014,433852733,Ignacia,Chambers,217313305,6/27/2014 00:00:00,MPM1D.-02
West Carleton SS,20132014,433852733,Ignacia,Chambers,217313305,6/27/2014 00:00:00,PPL1OQ-06
West Carleton SS,20132014,800232162,Beatrice,Mcintyre,440040655,6/27/2014 00:00:00,CGC1D.-06
West Carleton SS,20132014,800232162,Beatrice,Mcintyre,440040655,6/27/2014 00:00:00,FSF1D.-06
West Carleton SS,20132014,800232162,Beatrice,Mcintyre,440040655,6/27/2014 00:00:00,MPM1D.-03
West Carleton SS,20132014,800232162,Beatrice,Mcintyre,440040655,6/27/2014 00:00:00,TIJ1O.-04
West Carleton SS,20132014,111239326,Germaine,Weber,957978804,6/27/2014 00:00:00,CGC1D.-06
West Carleton SS,20132014,111239326,Germaine,Weber,957978804,6/27/2014 00:00:00,FSF1D.-06
West Carleton SS,20132014,111239326,Germaine,Weber,957978804,6/27/2014 00:00:00,MPM1D.-08
West Carleton SS,20132014,111239326,Germaine,Weber,957978804,6/27/2014 00:00:00,PPL1OP-02
West Carleton SS,20132014,686200375,Shaeleigh,Miles,984731552,6/27/2014 00:00:00,CGC1DF-02
West Carleton SS,20132014,686200375,Shaeleigh,Miles,984731552,6/27/2014 00:00:00,ENG1D.-04
West Carleton SS,20132014,686200375,Shaeleigh,Miles,984731552,6/27/2014 00:00:00,MPM1D.-02
West Carleton SS,20132014,686200375,Shaeleigh,Miles,984731552,6/27/2014 00:00:00,PPL1OQ-05
West Carleton SS,20132014,369709660,Eve,Moore,505907289,6/27/2014 00:00:00,CGC1DF-02
West Carleton SS,20132014,369709660,Eve,Moore,505907289,6/27/2014 00:00:00,ENG1D.-04
West Carleton SS,20132014,369709660,Eve,Moore,505907289,6/27/2014 00:00:00,FIF1D.-02
West Carleton SS,20132014,369709660,Eve,Moore,505907289,6/27/2014 00:00:00,PPL1OP-04
West Carleton SS,20132014,59104296,Conan,Jefferson,657261693,6/27/2014 00:00:00,CGC1DF-02
West Carleton SS,20132014,59104296,Conan,Jefferson,657261693,6/27/2014 00:00:00,ENG1D.-04
West Carleton SS,20132014,59104296,Conan,Jefferson,657261693,6/27/2014 00:00:00,FIF1D.-02
West Carleton SS,20132014,59104296,Conan,Jefferson,657261693,6/27/2014 00:00:00,PPL1OP-04
West Carleton SS,20132014,480313461,Mary,Mcneil,860795410,6/27/2014 00:00:00,CGC1DF-02
West Carleton SS,20132014,480313461,Mary,Mcneil,860795410,6/27/2014 00:00:00,FIF1D.-03
West Carleton SS,20132014,480313461,Mary,Mcneil,860795410,6/27/2014 00:00:00,MPM1D.-06
West Carleton SS,20132014,480313461,Mary,Mcneil,860795410,6/27/2014 00:00:00,PPL1OP-02
West Carleton SS,20132014,406908943,Alvin,Gutierrez,370355138,6/27/2014 00:00:00,CGC1DF-02
West Carleton SS,20132014,406908943,Alvin,Gutierrez,370355138,6/27/2014 00:00:00,ENG1D.-04
West Carleton SS,20132014,406908943,Alvin,Gutierrez,370355138,6/27/2014 00:00:00,PPL1OP-04
West Carleton SS,20132014,406908943,Alvin,Gutierrez,370355138,6/27/2014 00:00:00,SNC1D.-02
West Carleton SS,20132014,904344723,Lee,Garrison,422013753,6/27/2014 00:00:00,CGC1DF-02
West Carleton SS,20132014,904344723,Lee,Garrison,422013753,6/27/2014 00:00:00,ENG1D.-06
West Carleton SS,20132014,904344723,Lee,Garrison,422013753,6/27/2014 00:00:00,FIF1D.-03
West Carleton SS,20132014,904344723,Lee,Garrison,422013753,6/27/2014 00:00:00,PPL1OP-02
West Carleton SS,20132014,434119205,Patrick,Mcguire,689591467,6/27/2014 00:00:00,CGC1P.-02
West Carleton SS,20132014,434119205,Patrick,Mcguire,689591467,6/27/2014 00:00:00,ENG1P.-02
West Carleton SS,20132014,434119205,Patrick,Mcguire,689591467,6/27/2014 00:00:00,PPL1OQ-05
West Carleton SS,20132014,434119205,Patrick,Mcguire,689591467,6/27/2014 00:00:00,SNC1P.-02
West Carleton SS,20132014,250444523,McKenzie,Cain,619844764,6/27/2014 00:00:00,CGC1P.-02
West Carleton SS,20132014,250444523,McKenzie,Cain,619844764,6/27/2014 00:00:00,ENG1P.-02
West Carleton SS,20132014,250444523,McKenzie,Cain,619844764,6/27/2014 00:00:00,PPL1OQ-05
West Carleton SS,20132014,250444523,McKenzie,Cain,619844764,6/27/2014 00:00:00,TIJ1O.-05
West Carleton SS,20132014,605777047,Fallon,Townsend,378705801,6/27/2014 00:00:00,CGC1P.-02
West Carleton SS,20132014,605777047,Fallon,Townsend,378705801,6/27/2014 00:00:00,ENG1P.-02
West Carleton SS,20132014,605777047,Fallon,Townsend,378705801,6/27/2014 00:00:00,MFM1P.-02
West Carleton SS,20132014,605777047,Fallon,Townsend,378705801,6/27/2014 00:00:00,PPL1OQ-05
West Carleton SS,20132014,558028918,Pandora,Clayton,110010734,6/27/2014 00:00:00,CGC1P.-02
West Carleton SS,20132014,558028918,Pandora,Clayton,110010734,6/27/2014 00:00:00,ENG1P.-02
West Carleton SS,20132014,558028918,Pandora,Clayton,110010734,6/27/2014 00:00:00,MFM1P.-02
West Carleton SS,20132014,558028918,Pandora,Clayton,110010734,6/27/2014 00:00:00,PPL1OP-04
West Carleton SS,20132014,983210463,Jerry,Moran,56914897,6/27/2014 00:00:00,CGC1P.-02
West Carleton SS,20132014,983210463,Jerry,Moran,56914897,6/27/2014 00:00:00,MFM1P.-02
West Carleton SS,20132014,983210463,Jerry,Moran,56914897,6/27/2014 00:00:00,PPL1OQ-05
West Carleton SS,20132014,983210463,Jerry,Moran,56914897,6/27/2014 00:00:00,TIJ1O.-04
West Carleton SS,20132014,767524627,Morgan,Simmons,856526245,6/27/2014 00:00:00,CGC1P.-02
West Carleton SS,20132014,767524627,Morgan,Simmons,856526245,6/27/2014 00:00:00,ENG1P.-02
West Carleton SS,20132014,767524627,Morgan,Simmons,856526245,6/27/2014 00:00:00,FSF1D.-02
West Carleton SS,20132014,767524627,Morgan,Simmons,856526245,6/27/2014 00:00:00,PPL1OP-06
West Carleton SS,20132014,307401802,William,Lawson,195934863,6/27/2014 00:00:00,CGC1P.-02
West Carleton SS,20132014,307401802,William,Lawson,195934863,6/27/2014 00:00:00,GLE1O.-02
West Carleton SS,20132014,307401802,William,Lawson,195934863,6/27/2014 00:00:00,SNC1P.-02
West Carleton SS,20132014,307401802,William,Lawson,195934863,6/27/2014 00:00:00,TIJ1O.-02
West Carleton SS,20132014,483249085,April,Blackburn,715389027,6/27/2014 00:00:00,CGC1P.-02
West Carleton SS,20132014,483249085,April,Blackburn,715389027,6/27/2014 00:00:00,FSF1P.-02
West Carleton SS,20132014,483249085,April,Blackburn,715389027,6/27/2014 00:00:00,MAT1L/2L.-01
West Carleton SS,20132014,483249085,April,Blackburn,715389027,6/27/2014 00:00:00,TIJ1O.-05
West Carleton SS,20132014,124575231,Virginia,Parrish,481071007,6/27/2014 00:00:00,CGC1P.-02
West Carleton SS,20132014,124575231,Virginia,Parrish,481071007,6/27/2014 00:00:00,ENG1P.-02
West Carleton SS,20132014,124575231,Virginia,Parrish,481071007,6/27/2014 00:00:00,FSF1P.-02
West Carleton SS,20132014,124575231,Virginia,Parrish,481071007,6/27/2014 00:00:00,TIJ1O.-05
West Carleton SS,20132014,863299045,Emerald,Dorsey,509740658,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,863299045,Emerald,Dorsey,509740658,6/27/2014 00:00:00,MPM2D.-06
West Carleton SS,20132014,863299045,Emerald,Dorsey,509740658,6/27/2014 00:00:00,PPL2OQ-02
West Carleton SS,20132014,863299045,Emerald,Dorsey,509740658,6/27/2014 00:00:00,TCJ2O.-02
West Carleton SS,20132014,20447977,Gregory,Herman,157188154,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,20447977,Gregory,Herman,157188154,6/27/2014 00:00:00,CHV2O.-06
West Carleton SS,20132014,20447977,Gregory,Herman,157188154,6/27/2014 00:00:00,ENG2D.-08
West Carleton SS,20132014,20447977,Gregory,Herman,157188154,6/27/2014 00:00:00,PPL2OQ-02
West Carleton SS,20132014,97934192,Derek,Oliver,30185618,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,97934192,Derek,Oliver,30185618,6/27/2014 00:00:00,CHV2O.-06
West Carleton SS,20132014,97934192,Derek,Oliver,30185618,6/27/2014 00:00:00,ENG2D.-08
West Carleton SS,20132014,97934192,Derek,Oliver,30185618,6/27/2014 00:00:00,TTJ2O.-02
West Carleton SS,20132014,594382518,Derek,Knapp,621014937,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,594382518,Derek,Knapp,621014937,6/27/2014 00:00:00,CHV2O.-06
West Carleton SS,20132014,594382518,Derek,Knapp,621014937,6/27/2014 00:00:00,ENG2D.-08
West Carleton SS,20132014,594382518,Derek,Knapp,621014937,6/27/2014 00:00:00,HFN2O.-02
West Carleton SS,20132014,486453522,Ezekiel,Stevens,648899023,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,486453522,Ezekiel,Stevens,648899023,6/27/2014 00:00:00,ENG2D.-06
West Carleton SS,20132014,486453522,Ezekiel,Stevens,648899023,6/27/2014 00:00:00,MPM2D.-08
West Carleton SS,20132014,486453522,Ezekiel,Stevens,648899023,6/27/2014 00:00:00,PPL2OQ-02
West Carleton SS,20132014,594435496,Margaret,Haley,897290964,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,594435496,Margaret,Haley,897290964,6/27/2014 00:00:00,ENG2D.-06
West Carleton SS,20132014,594435496,Margaret,Haley,897290964,6/27/2014 00:00:00,SNC2D.-06
West Carleton SS,20132014,594435496,Margaret,Haley,897290964,6/27/2014 00:00:00,TGJ2O.-01
West Carleton SS,20132014,488006739,Carter,Alvarado,18870689,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,488006739,Carter,Alvarado,18870689,6/27/2014 00:00:00,ENG2D.-04
West Carleton SS,20132014,488006739,Carter,Alvarado,18870689,6/27/2014 00:00:00,HFN2O.-04
West Carleton SS,20132014,488006739,Carter,Alvarado,18870689,6/27/2014 00:00:00,SNC1D.-04
West Carleton SS,20132014,276264586,Bryar,Shelton,726366073,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,276264586,Bryar,Shelton,726366073,6/27/2014 00:00:00,ENG2D.-06
West Carleton SS,20132014,276264586,Bryar,Shelton,726366073,6/27/2014 00:00:00,SNC2D.-06
West Carleton SS,20132014,276264586,Bryar,Shelton,726366073,6/27/2014 00:00:00,TDJ3M.-01
West Carleton SS,20132014,244144680,Len,Vaughn,607660958,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,244144680,Len,Vaughn,607660958,6/27/2014 00:00:00,ENG2D.-06
West Carleton SS,20132014,244144680,Len,Vaughn,607660958,6/27/2014 00:00:00,FSF2D.-02
West Carleton SS,20132014,244144680,Len,Vaughn,607660958,6/27/2014 00:00:00,PAF2O/3O.-02
West Carleton SS,20132014,910883910,Hedwig,Parrish,879844372,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,910883910,Hedwig,Parrish,879844372,6/27/2014 00:00:00,MPM2D.-04
West Carleton SS,20132014,910883910,Hedwig,Parrish,879844372,6/27/2014 00:00:00,PAD2O.-02
West Carleton SS,20132014,910883910,Hedwig,Parrish,879844372,6/27/2014 00:00:00,TGJ2O.-01
West Carleton SS,20132014,583694771,Joel,Taylor,973798005,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,583694771,Joel,Taylor,973798005,6/27/2014 00:00:00,GLC2O.-04
West Carleton SS,20132014,583694771,Joel,Taylor,973798005,6/27/2014 00:00:00,MPM2D.-06
West Carleton SS,20132014,583694771,Joel,Taylor,973798005,6/27/2014 00:00:00,TCJ2O.-02
West Carleton SS,20132014,308133146,Tate,Johnson,574065612,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,308133146,Tate,Johnson,574065612,6/27/2014 00:00:00,MFM2P.-02
West Carleton SS,20132014,308133146,Tate,Johnson,574065612,6/27/2014 00:00:00,PAD2O.-03
West Carleton SS,20132014,308133146,Tate,Johnson,574065612,6/27/2014 00:00:00,SNC2P.-03
West Carleton SS,20132014,112537933,Gloria,Frost,457794090,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,112537933,Gloria,Frost,457794090,6/27/2014 00:00:00,HFN2O.-02
West Carleton SS,20132014,112537933,Gloria,Frost,457794090,6/27/2014 00:00:00,PPL2OP-02
West Carleton SS,20132014,112537933,Gloria,Frost,457794090,6/27/2014 00:00:00,SBI3U.-04
West Carleton SS,20132014,626527247,Nichole,Waters,345230840,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,626527247,Nichole,Waters,345230840,6/27/2014 00:00:00,FSF2D.-02
West Carleton SS,20132014,626527247,Nichole,Waters,345230840,6/27/2014 00:00:00,MPM2D.-04
West Carleton SS,20132014,626527247,Nichole,Waters,345230840,6/27/2014 00:00:00,PAD2O.-02
West Carleton SS,20132014,102252857,Octavius,Chavez,296539850,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,102252857,Octavius,Chavez,296539850,6/27/2014 00:00:00,MFM2P.-02
West Carleton SS,20132014,102252857,Octavius,Chavez,296539850,6/27/2014 00:00:00,TCJ2O.-02
West Carleton SS,20132014,102252857,Octavius,Chavez,296539850,6/27/2014 00:00:00,TTJ2O.-02
West Carleton SS,20132014,103791272,Barclay,Alexander,804913085,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,103791272,Barclay,Alexander,804913085,6/27/2014 00:00:00,MPM2D.-08
West Carleton SS,20132014,103791272,Barclay,Alexander,804913085,6/27/2014 00:00:00,PAD2O.-02
West Carleton SS,20132014,103791272,Barclay,Alexander,804913085,6/27/2014 00:00:00,SNC2D.-06
West Carleton SS,20132014,842466954,Hoyt,Olsen,369405072,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,842466954,Hoyt,Olsen,369405072,6/27/2014 00:00:00,FSF2D.-02
West Carleton SS,20132014,842466954,Hoyt,Olsen,369405072,6/27/2014 00:00:00,MPM2D.-04
West Carleton SS,20132014,842466954,Hoyt,Olsen,369405072,6/27/2014 00:00:00,PAD2O.-02
West Carleton SS,20132014,943921674,Aretha,Christian,634087402,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,943921674,Aretha,Christian,634087402,6/27/2014 00:00:00,ENG2D.-06
West Carleton SS,20132014,943921674,Aretha,Christian,634087402,6/27/2014 00:00:00,GLC2O.-08
West Carleton SS,20132014,943921674,Aretha,Christian,634087402,6/27/2014 00:00:00,TTJ2O.-02
West Carleton SS,20132014,254174050,Yvonne,Davidson,995847693,6/27/2014 00:00:00,CHC2D.-02
West Carleton SS,20132014,254174050,Yvonne,Davidson,995847693,6/27/2014 00:00:00,MFM2P.-02
West Carleton SS,20132014,254174050,Yvonne,Davidson,995847693,6/27/2014 00:00:00,SNC2D.-04
West Carleton SS,20132014,254174050,Yvonne,Davidson,995847693,6/27/2014 00:00:00,TTJ2O.-02
West Carleton SS,20132014,34546366,Wade,Meyers,634017378,6/27/2014 00:00:00,CHC2D.-04
West Carleton SS,20132014,34546366,Wade,Meyers,634017378,6/27/2014 00:00:00,CHV2O.-02
West Carleton SS,20132014,34546366,Wade,Meyers,634017378,6/27/2014 00:00:00,MFM2P.-02
West Carleton SS,20132014,34546366,Wade,Meyers,634017378,6/27/2014 00:00:00,TGJ2O.-01
West Carleton SS,20132014,235418687,Wallace,Walters,180821784,6/27/2014 00:00:00,CHC2D.-04
West Carleton SS,20132014,235418687,Wallace,Walters,180821784,6/27/2014 00:00:00,ENG2D.-02
West Carleton SS,20132014,235418687,Wallace,Walters,180821784,6/27/2014 00:00:00,FSF2D.-02
West Carleton SS,20132014,235418687,Wallace,Walters,180821784,6/27/2014 00:00:00,ICS2O.-02
West Carleton SS,20132014,290252063,Salvador,Griffith,90829829,6/27/2014 00:00:00,CHC2D.-04
West Carleton SS,20132014,290252063,Salvador,Griffith,90829829,6/27/2014 00:00:00,CHV2O.-02
West Carleton SS,20132014,290252063,Salvador,Griffith,90829829,6/27/2014 00:00:00,ENG2D.-08
West Carleton SS,20132014,290252063,Salvador,Griffith,90829829,6/27/2014 00:00:00,PPL2OP-02
West Carleton SS,20132014,270814103,Ali,Salazar,332975330,6/27/2014 00:00:00,CHC2D.-04
West Carleton SS,20132014,270814103,Ali,Salazar,332975330,6/27/2014 00:00:00,CHV2O.-02
West Carleton SS,20132014,270814103,Ali,Salazar,332975330,6/27/2014 00:00:00,ICS2O.-02
West Carleton SS,20132014,270814103,Ali,Salazar,332975330,6/27/2014 00:00:00,PAF2O/3O.-04
West Carleton SS,20132014,439248172,Sigourney,Delgado,632427266,6/27/2014 00:00:00,CHC2D.-04
West Carleton SS,20132014,439248172,Sigourney,Delgado,632427266,6/27/2014 00:00:00,ENG2D.-02
West Carleton SS,20132014,439248172,Sigourney,Delgado,632427266,6/27/2014 00:00:00,ICS2O.-02
West Carleton SS,20132014,439248172,Sigourney,Delgado,632427266,6/27/2014 00:00:00,SNC2D.-04
West Carleton SS,20132014,433737862,Violet,Wagner,65242874,6/27/2014 00:00:00,CHC2D.-04
West Carleton SS,20132014,433737862,Violet,Wagner,65242874,6/27/2014 00:00:00,CHV2O.-02
West Carleton SS,20132014,433737862,Violet,Wagner,65242874,6/27/2014 00:00:00,ENG2D.-08
West Carleton SS,20132014,433737862,Violet,Wagner,65242874,6/27/2014 00:00:00,PAF2O/3O.-01
West Carleton SS,20132014,343061335,Lysandra,Fulton,312719780,6/27/2014 00:00:00,CHC2D.-04
West Carleton SS,20132014,343061335,Lysandra,Fulton,312719780,6/27/2014 00:00:00,PAD2O.-02
West Carleton SS,20132014,343061335,Lysandra,Fulton,312719780,6/27/2014 00:00:00,SNC2D.-02
West Carleton SS,20132014,343061335,Lysandra,Fulton,312719780,6/27/2014 00:00:00,TGJ2O.-01
West Carleton SS,20132014,849264933,Barbara,Travis,785275382,6/27/2014 00:00:00,CHC2D.-04
West Carleton SS,20132014,849264933,Barbara,Travis,785275382,6/27/2014 00:00:00,CHV2O.-06
West Carleton SS,20132014,849264933,Barbara,Travis,785275382,6/27/2014 00:00:00,ENG2D.-02
West Carleton SS,20132014,849264933,Barbara,Travis,785275382,6/27/2014 00:00:00,MPM2D.-08
West Carleton SS,20132014,874736159,Uma,Ayers,305541121,6/27/2014 00:00:00,CHC2D.-04
West Carleton SS,20132014,874736159,Uma,Ayers,305541121,6/27/2014 00:00:00,CHV2O.-06
West Carleton SS,20132014,874736159,Uma,Ayers,305541121,6/27/2014 00:00:00,PAF2O/3O.-04
West Carleton SS,20132014,874736159,Uma,Ayers,305541121,6/27/2014 00:00:00,SNC2D.-02
West Carleton SS,20132014,948446664,Rina,Branch,149184437,6/27/2014 00:00:00,CHC2D.-04
West Carleton SS,20132014,948446664,Rina,Branch,149184437,6/27/2014 00:00:00,CHV2O.-02
West Carleton SS,20132014,948446664,Rina,Branch,149184437,6/27/2014 00:00:00,MPM2D.-06
West Carleton SS,20132014,948446664,Rina,Branch,149184437,6/27/2014 00:00:00,TGJ2O.-01
West Carleton SS,20132014,846456642,Risa,Brewer,398665679,6/27/2014 00:00:00,CHC2D.-04
West Carleton SS,20132014,846456642,Risa,Brewer,398665679,6/27/2014 00:00:00,HFN2O.-04
West Carleton SS,20132014,846456642,Risa,Brewer,398665679,6/27/2014 00:00:00,MFM2P.-02
West Carleton SS,20132014,846456642,Risa,Brewer,398665679,6/27/2014 00:00:00,SNC2DF-02
West Carleton SS,20132014,960617551,Roth,Daniels,121050843,6/27/2014 00:00:00,CHC2D.-04
West Carleton SS,20132014,960617551,Roth,Daniels,121050843,6/27/2014 00:00:00,CHV2O.-06
West Carleton SS,20132014,960617551,Roth,Daniels,121050843,6/27/2014 00:00:00,HFN2O.-06
West Carleton SS,20132014,960617551,Roth,Daniels,121050843,6/27/2014 00:00:00,SNC2D.-04
West Carleton SS,20132014,988662512,Quin,Curtis,414083552,6/27/2014 00:00:00,CHC2D.-04
West Carleton SS,20132014,988662512,Quin,Curtis,414083552,6/27/2014 00:00:00,ENG2D.-06
West Carleton SS,20132014,988662512,Quin,Curtis,414083552,6/27/2014 00:00:00,MPM2D.-08
West Carleton SS,20132014,988662512,Quin,Curtis,414083552,6/27/2014 00:00:00,SNC2D.-02
