West Carleton SS,school_year,studentNo,first_name,last_name,oen_number,end_date,class_code
West Carleton SS,20122013,480313461,Mary,Mcneil,860795410,28/06/2013 00:00:00,CGC1P.-01
West Carleton SS,20122013,480313461,Mary,Mcneil,860795410,28/06/2013 00:00:00,MFM1P.-02
West Carleton SS,20122013,480313461,Mary,Mcneil,860795410,28/06/2013 00:00:00,PPL1OQ-06
West Carleton SS,20122013,480313461,Mary,Mcneil,860795410,28/06/2013 00:00:00,TIJ1O.-03
West Carleton SS,20122013,406908943,Alvin,Gutierrez,370355138,28/06/2013 00:00:00,CGC1P.-01
West Carleton SS,20122013,406908943,Alvin,Gutierrez,370355138,28/06/2013 00:00:00,ENG1P.-01
West Carleton SS,20122013,406908943,Alvin,Gutierrez,370355138,28/06/2013 00:00:00,MFM1P.-02
West Carleton SS,20122013,406908943,Alvin,Gutierrez,370355138,28/06/2013 00:00:00,SNC1P.-02
West Carleton SS,20122013,904344723,Lee,Garrison,422013753,28/06/2013 00:00:00,CGC1P.-01
West Carleton SS,20122013,904344723,Lee,Garrison,422013753,28/06/2013 00:00:00,FSF1P.-01
West Carleton SS,20122013,904344723,Lee,Garrison,422013753,28/06/2013 00:00:00,SNC1P.-02
West Carleton SS,20122013,904344723,Lee,Garrison,422013753,28/06/2013 00:00:00,TIJ1O.-03
West Carleton SS,20122013,434119205,Patrick,Mcguire,689591467,28/06/2013 00:00:00,CGC1P.-01
West Carleton SS,20122013,434119205,Patrick,Mcguire,689591467,28/06/2013 00:00:00,FSF1P.-01
West Carleton SS,20122013,434119205,Patrick,Mcguire,689591467,28/06/2013 00:00:00,SNC1P.-02
West Carleton SS,20122013,434119205,Patrick,Mcguire,689591467,28/06/2013 00:00:00,TIJ1O.-03
West Carleton SS,20122013,250444523,McKenzie,Cain,619844764,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,250444523,McKenzie,Cain,619844764,28/06/2013 00:00:00,ENG2D.-06
West Carleton SS,20122013,250444523,McKenzie,Cain,619844764,28/06/2013 00:00:00,MPM2D.-08
West Carleton SS,20122013,250444523,McKenzie,Cain,619844764,28/06/2013 00:00:00,PAD2O.-01
West Carleton SS,20122013,605777047,Fallon,Townsend,378705801,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,605777047,Fallon,Townsend,378705801,28/06/2013 00:00:00,FSF2D.-03
West Carleton SS,20122013,605777047,Fallon,Townsend,378705801,28/06/2013 00:00:00,MPM2D.-06
West Carleton SS,20122013,605777047,Fallon,Townsend,378705801,28/06/2013 00:00:00,TGJ2O.-01
West Carleton SS,20122013,558028918,Pandora,Clayton,110010734,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,558028918,Pandora,Clayton,110010734,28/06/2013 00:00:00,LWSBD.-01
West Carleton SS,20122013,558028918,Pandora,Clayton,110010734,28/06/2013 00:00:00,MPM2D.-06
West Carleton SS,20122013,558028918,Pandora,Clayton,110010734,28/06/2013 00:00:00,PAD2O.-02
West Carleton SS,20122013,983210463,Jerry,Moran,56914897,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,983210463,Jerry,Moran,56914897,28/06/2013 00:00:00,ENG2D.-02
West Carleton SS,20122013,983210463,Jerry,Moran,56914897,28/06/2013 00:00:00,FSF2D.-03
West Carleton SS,20122013,983210463,Jerry,Moran,56914897,28/06/2013 00:00:00,TCJ2O.-02
West Carleton SS,20122013,767524627,Morgan,Simmons,856526245,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,767524627,Morgan,Simmons,856526245,28/06/2013 00:00:00,CHV2O.-08
West Carleton SS,20122013,767524627,Morgan,Simmons,856526245,28/06/2013 00:00:00,FSF2D.-01
West Carleton SS,20122013,767524627,Morgan,Simmons,856526245,28/06/2013 00:00:00,MPM2D.-04
West Carleton SS,20122013,307401802,William,Lawson,195934863,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,307401802,William,Lawson,195934863,28/06/2013 00:00:00,ENG3U.-03
West Carleton SS,20122013,307401802,William,Lawson,195934863,28/06/2013 00:00:00,LWSBD.-01
West Carleton SS,20122013,307401802,William,Lawson,195934863,28/06/2013 00:00:00,TCJ2O.-02
West Carleton SS,20122013,483249085,April,Blackburn,715389027,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,483249085,April,Blackburn,715389027,28/06/2013 00:00:00,ENG2D.-06
West Carleton SS,20122013,483249085,April,Blackburn,715389027,28/06/2013 00:00:00,MPM2D.-08
West Carleton SS,20122013,483249085,April,Blackburn,715389027,28/06/2013 00:00:00,TGJ2O.-01
West Carleton SS,20122013,124575231,Virginia,Parrish,481071007,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,124575231,Virginia,Parrish,481071007,28/06/2013 00:00:00,ENG2D.-08
West Carleton SS,20122013,124575231,Virginia,Parrish,481071007,28/06/2013 00:00:00,FSF2D.-01
West Carleton SS,20122013,124575231,Virginia,Parrish,481071007,28/06/2013 00:00:00,PAD2O.-01
West Carleton SS,20122013,863299045,Emerald,Dorsey,509740658,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,863299045,Emerald,Dorsey,509740658,28/06/2013 00:00:00,ICS2O.-02
West Carleton SS,20122013,863299045,Emerald,Dorsey,509740658,28/06/2013 00:00:00,PAD2O.-01
West Carleton SS,20122013,863299045,Emerald,Dorsey,509740658,28/06/2013 00:00:00,RCR2O.-08
West Carleton SS,20122013,20447977,Gregory,Herman,157188154,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,20447977,Gregory,Herman,157188154,28/06/2013 00:00:00,ENG2D.-08
West Carleton SS,20122013,20447977,Gregory,Herman,157188154,28/06/2013 00:00:00,MPM2D.-06
West Carleton SS,20122013,20447977,Gregory,Herman,157188154,28/06/2013 00:00:00,TGJ2O.-01
West Carleton SS,20122013,97934192,Derek,Oliver,30185618,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,97934192,Derek,Oliver,30185618,28/06/2013 00:00:00,ENG2D.-03
West Carleton SS,20122013,97934192,Derek,Oliver,30185618,28/06/2013 00:00:00,FSF2D.-03
West Carleton SS,20122013,97934192,Derek,Oliver,30185618,28/06/2013 00:00:00,HFN2O.-02
West Carleton SS,20122013,594382518,Derek,Knapp,621014937,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,594382518,Derek,Knapp,621014937,28/06/2013 00:00:00,FSF2D.-03
West Carleton SS,20122013,594382518,Derek,Knapp,621014937,28/06/2013 00:00:00,GLC2O.-05
West Carleton SS,20122013,594382518,Derek,Knapp,621014937,28/06/2013 00:00:00,SNC2D.-06
West Carleton SS,20122013,486453522,Ezekiel,Stevens,648899023,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,486453522,Ezekiel,Stevens,648899023,28/06/2013 00:00:00,CHV2O.-08
West Carleton SS,20122013,486453522,Ezekiel,Stevens,648899023,28/06/2013 00:00:00,PAD2O.-01
West Carleton SS,20122013,486453522,Ezekiel,Stevens,648899023,28/06/2013 00:00:00,SNC2D.-06
West Carleton SS,20122013,594435496,Margaret,Haley,897290964,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,594435496,Margaret,Haley,897290964,28/06/2013 00:00:00,ICS2O.-02
West Carleton SS,20122013,594435496,Margaret,Haley,897290964,28/06/2013 00:00:00,MCR3U.-01
West Carleton SS,20122013,594435496,Margaret,Haley,897290964,28/06/2013 00:00:00,SBI3U.-05
West Carleton SS,20122013,488006739,Carter,Alvarado,18870689,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,488006739,Carter,Alvarado,18870689,28/06/2013 00:00:00,GLC2O.-07
West Carleton SS,20122013,488006739,Carter,Alvarado,18870689,28/06/2013 00:00:00,MPM2D.-08
West Carleton SS,20122013,488006739,Carter,Alvarado,18870689,28/06/2013 00:00:00,TGJ2O.-01
West Carleton SS,20122013,276264586,Bryar,Shelton,726366073,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,276264586,Bryar,Shelton,726366073,28/06/2013 00:00:00,ICS2O.-02
West Carleton SS,20122013,276264586,Bryar,Shelton,726366073,28/06/2013 00:00:00,MPM2D.-06
West Carleton SS,20122013,276264586,Bryar,Shelton,726366073,28/06/2013 00:00:00,TGJ2O.-01
West Carleton SS,20122013,244144680,Len,Vaughn,607660958,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,244144680,Len,Vaughn,607660958,28/06/2013 00:00:00,FSF2D.-01
West Carleton SS,20122013,244144680,Len,Vaughn,607660958,28/06/2013 00:00:00,MPM2D.-04
West Carleton SS,20122013,244144680,Len,Vaughn,607660958,28/06/2013 00:00:00,PAD2O.-02
West Carleton SS,20122013,910883910,Hedwig,Parrish,879844372,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,910883910,Hedwig,Parrish,879844372,28/06/2013 00:00:00,FSF2D.-03
West Carleton SS,20122013,910883910,Hedwig,Parrish,879844372,28/06/2013 00:00:00,GLC2O.-07
West Carleton SS,20122013,910883910,Hedwig,Parrish,879844372,28/06/2013 00:00:00,TGJ2O.-01
West Carleton SS,20122013,583694771,Joel,Taylor,973798005,28/06/2013 00:00:00,CHC2D.-02
West Carleton SS,20122013,583694771,Joel,Taylor,973798005,28/06/2013 00:00:00,FIF2D.-01
West Carleton SS,20122013,583694771,Joel,Taylor,973798005,28/06/2013 00:00:00,MPM2D.-06
West Carleton SS,20122013,583694771,Joel,Taylor,973798005,28/06/2013 00:00:00,PAD2O.-01
West Carleton SS,20122013,308133146,Tate,Johnson,574065612,28/06/2013 00:00:00,CHC2D.-04
West Carleton SS,20122013,308133146,Tate,Johnson,574065612,28/06/2013 00:00:00,HFN2O.-02
West Carleton SS,20122013,308133146,Tate,Johnson,574065612,28/06/2013 00:00:00,LWSBD.-01
West Carleton SS,20122013,308133146,Tate,Johnson,574065612,28/06/2013 00:00:00,MPM2D.-01
West Carleton SS,20122013,112537933,Gloria,Frost,457794090,28/06/2013 00:00:00,CHC2D.-04
West Carleton SS,20122013,112537933,Gloria,Frost,457794090,28/06/2013 00:00:00,ENG2D.-06
West Carleton SS,20122013,112537933,Gloria,Frost,457794090,28/06/2013 00:00:00,GLC2O.-05
West Carleton SS,20122013,112537933,Gloria,Frost,457794090,28/06/2013 00:00:00,PPL2OP-01
West Carleton SS,20122013,626527247,Nichole,Waters,345230840,28/06/2013 00:00:00,CHC2D.-04
West Carleton SS,20122013,626527247,Nichole,Waters,345230840,28/06/2013 00:00:00,ENG2D.-06
West Carleton SS,20122013,626527247,Nichole,Waters,345230840,28/06/2013 00:00:00,GLC2O.-05
West Carleton SS,20122013,626527247,Nichole,Waters,345230840,28/06/2013 00:00:00,PPL2OP-01
West Carleton SS,20122013,102252857,Octavius,Chavez,296539850,28/06/2013 00:00:00,CHC2D.-04
West Carleton SS,20122013,102252857,Octavius,Chavez,296539850,28/06/2013 00:00:00,FSF1P.-01
West Carleton SS,20122013,102252857,Octavius,Chavez,296539850,28/06/2013 00:00:00,GLC2O.-05
West Carleton SS,20122013,102252857,Octavius,Chavez,296539850,28/06/2013 00:00:00,SBI3U.-05
West Carleton SS,20122013,103791272,Barclay,Alexander,804913085,28/06/2013 00:00:00,CHC2D.-04
West Carleton SS,20122013,103791272,Barclay,Alexander,804913085,28/06/2013 00:00:00,CHV2O.-06
West Carleton SS,20122013,103791272,Barclay,Alexander,804913085,28/06/2013 00:00:00,SNC2D.-06
West Carleton SS,20122013,103791272,Barclay,Alexander,804913085,28/06/2013 00:00:00,TGJ2O.-01
West Carleton SS,20122013,842466954,Hoyt,Olsen,369405072,28/06/2013 00:00:00,CHC2D.-04
West Carleton SS,20122013,842466954,Hoyt,Olsen,369405072,28/06/2013 00:00:00,HFN2O.-02
West Carleton SS,20122013,842466954,Hoyt,Olsen,369405072,28/06/2013 00:00:00,MFM2P.-01
West Carleton SS,20122013,842466954,Hoyt,Olsen,369405072,28/06/2013 00:00:00,TTJ2O.-02
West Carleton SS,20122013,943921674,Aretha,Christian,634087402,28/06/2013 00:00:00,CHC2D.-04
West Carleton SS,20122013,943921674,Aretha,Christian,634087402,28/06/2013 00:00:00,CHV2O.-06
West Carleton SS,20122013,943921674,Aretha,Christian,634087402,28/06/2013 00:00:00,ENG2D.-06
West Carleton SS,20122013,943921674,Aretha,Christian,634087402,28/06/2013 00:00:00,MPM2D.-04
West Carleton SS,20122013,254174050,Yvonne,Davidson,995847693,28/06/2013 00:00:00,CHC2D.-04
West Carleton SS,20122013,254174050,Yvonne,Davidson,995847693,28/06/2013 00:00:00,ENG2D.-04
West Carleton SS,20122013,254174050,Yvonne,Davidson,995847693,28/06/2013 00:00:00,GLC2O.-05
West Carleton SS,20122013,254174050,Yvonne,Davidson,995847693,28/06/2013 00:00:00,TCJ2O.-02
West Carleton SS,20122013,34546366,Wade,Meyers,634017378,28/06/2013 00:00:00,CHC2D.-04
West Carleton SS,20122013,34546366,Wade,Meyers,634017378,28/06/2013 00:00:00,ENG2D.-04
West Carleton SS,20122013,34546366,Wade,Meyers,634017378,28/06/2013 00:00:00,GLC2O.-07
West Carleton SS,20122013,34546366,Wade,Meyers,634017378,28/06/2013 00:00:00,LWSBD.-01
West Carleton SS,20122013,235418687,Wallace,Walters,180821784,28/06/2013 00:00:00,CHC2D.-04
West Carleton SS,20122013,235418687,Wallace,Walters,180821784,28/06/2013 00:00:00,ENG2D.-06
West Carleton SS,20122013,235418687,Wallace,Walters,180821784,28/06/2013 00:00:00,LWSBD.-01
West Carleton SS,20122013,235418687,Wallace,Walters,180821784,28/06/2013 00:00:00,PPL2OQ-02
West Carleton SS,20122013,290252063,Salvador,Griffith,90829829,28/06/2013 00:00:00,CHC2D.-04
West Carleton SS,20122013,290252063,Salvador,Griffith,90829829,28/06/2013 00:00:00,FSF2D.-01
West Carleton SS,20122013,290252063,Salvador,Griffith,90829829,28/06/2013 00:00:00,MFM2P.-01
West Carleton SS,20122013,290252063,Salvador,Griffith,90829829,28/06/2013 00:00:00,PPL2OP-01
West Carleton SS,20122013,270814103,Ali,Salazar,332975330,28/06/2013 00:00:00,CHC2D.-04
West Carleton SS,20122013,270814103,Ali,Salazar,332975330,28/06/2013 00:00:00,LWSBD.-01
West Carleton SS,20122013,270814103,Ali,Salazar,332975330,28/06/2013 00:00:00,MPM2D.-06
West Carleton SS,20122013,270814103,Ali,Salazar,332975330,28/06/2013 00:00:00,PPL2OQ-02
West Carleton SS,20122013,439248172,Sigourney,Delgado,632427266,28/06/2013 00:00:00,CHC2D.-04
West Carleton SS,20122013,439248172,Sigourney,Delgado,632427266,28/06/2013 00:00:00,CHV2O.-06
West Carleton SS,20122013,439248172,Sigourney,Delgado,632427266,28/06/2013 00:00:00,ENG2D.-03
West Carleton SS,20122013,439248172,Sigourney,Delgado,632427266,28/06/2013 00:00:00,TCJ2O.-02
West Carleton SS,20122013,433737862,Violet,Wagner,65242874,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,433737862,Violet,Wagner,65242874,28/06/2013 00:00:00,MPM2D.-01
West Carleton SS,20122013,433737862,Violet,Wagner,65242874,28/06/2013 00:00:00,PAF2O/3O.-03
West Carleton SS,20122013,433737862,Violet,Wagner,65242874,28/06/2013 00:00:00,TCJ2O.-02
West Carleton SS,20122013,343061335,Lysandra,Fulton,312719780,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,343061335,Lysandra,Fulton,312719780,28/06/2013 00:00:00,PAD2O.-02
West Carleton SS,20122013,343061335,Lysandra,Fulton,312719780,28/06/2013 00:00:00,SNC2D.-06
West Carleton SS,20122013,343061335,Lysandra,Fulton,312719780,28/06/2013 00:00:00,TTJ2O.-02
West Carleton SS,20122013,849264933,Barbara,Travis,785275382,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,849264933,Barbara,Travis,785275382,28/06/2013 00:00:00,FSF2D.-01
West Carleton SS,20122013,849264933,Barbara,Travis,785275382,28/06/2013 00:00:00,SNC2D.-02
West Carleton SS,20122013,849264933,Barbara,Travis,785275382,28/06/2013 00:00:00,TTJ2O.-02
West Carleton SS,20122013,874736159,Uma,Ayers,305541121,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,874736159,Uma,Ayers,305541121,28/06/2013 00:00:00,FSF2D.-01
West Carleton SS,20122013,874736159,Uma,Ayers,305541121,28/06/2013 00:00:00,MPM2D.-01
West Carleton SS,20122013,874736159,Uma,Ayers,305541121,28/06/2013 00:00:00,SNC2D.-02
West Carleton SS,20122013,948446664,Rina,Branch,149184437,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,948446664,Rina,Branch,149184437,28/06/2013 00:00:00,CHV2O.-08
West Carleton SS,20122013,948446664,Rina,Branch,149184437,28/06/2013 00:00:00,MPM2D.-01
West Carleton SS,20122013,948446664,Rina,Branch,149184437,28/06/2013 00:00:00,PAF2O/3O.-01
West Carleton SS,20122013,846456642,Risa,Brewer,398665679,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,846456642,Risa,Brewer,398665679,28/06/2013 00:00:00,ENG2D.-04
West Carleton SS,20122013,846456642,Risa,Brewer,398665679,28/06/2013 00:00:00,GLC2O.-07
West Carleton SS,20122013,846456642,Risa,Brewer,398665679,28/06/2013 00:00:00,ICS2O.-02
West Carleton SS,20122013,960617551,Roth,Daniels,121050843,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,960617551,Roth,Daniels,121050843,28/06/2013 00:00:00,HFN2O.-02
West Carleton SS,20122013,960617551,Roth,Daniels,121050843,28/06/2013 00:00:00,ICS2O.-02
West Carleton SS,20122013,960617551,Roth,Daniels,121050843,28/06/2013 00:00:00,MCR3U.-03
West Carleton SS,20122013,988662512,Quin,Curtis,414083552,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,988662512,Quin,Curtis,414083552,28/06/2013 00:00:00,CHV2O.-06
West Carleton SS,20122013,988662512,Quin,Curtis,414083552,28/06/2013 00:00:00,ENG2D.-06
West Carleton SS,20122013,988662512,Quin,Curtis,414083552,28/06/2013 00:00:00,FSF2D.-03
West Carleton SS,20122013,150273927,Roanna,Hardy,228762905,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,150273927,Roanna,Hardy,228762905,28/06/2013 00:00:00,GLC2O.-07
West Carleton SS,20122013,150273927,Roanna,Hardy,228762905,28/06/2013 00:00:00,MPM2D.-08
West Carleton SS,20122013,150273927,Roanna,Hardy,228762905,28/06/2013 00:00:00,PPL2OQ-02
West Carleton SS,20122013,660176415,Deborah,Fulton,655034484,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,660176415,Deborah,Fulton,655034484,28/06/2013 00:00:00,CHV2O.-06
West Carleton SS,20122013,660176415,Deborah,Fulton,655034484,28/06/2013 00:00:00,ENG2D.-06
West Carleton SS,20122013,660176415,Deborah,Fulton,655034484,28/06/2013 00:00:00,ICS2O.-02
West Carleton SS,20122013,157430281,Kiayada,Tucker,17734091,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,157430281,Kiayada,Tucker,17734091,28/06/2013 00:00:00,MPM2D.-08
West Carleton SS,20122013,157430281,Kiayada,Tucker,17734091,28/06/2013 00:00:00,PPL2OQ-02
West Carleton SS,20122013,157430281,Kiayada,Tucker,17734091,28/06/2013 00:00:00,SNC2D.-06
West Carleton SS,20122013,517113291,Roth,Dale,560652740,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,517113291,Roth,Dale,560652740,28/06/2013 00:00:00,CHV2O.-08
West Carleton SS,20122013,517113291,Roth,Dale,560652740,28/06/2013 00:00:00,ENG2D.-04
West Carleton SS,20122013,517113291,Roth,Dale,560652740,28/06/2013 00:00:00,FSF2D.-01
West Carleton SS,20122013,591177848,Sacha,Jackson,588447521,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,591177848,Sacha,Jackson,588447521,28/06/2013 00:00:00,ENG2D.-06
West Carleton SS,20122013,591177848,Sacha,Jackson,588447521,28/06/2013 00:00:00,FSF2D.-03
West Carleton SS,20122013,591177848,Sacha,Jackson,588447521,28/06/2013 00:00:00,MPM2D.-01
West Carleton SS,20122013,302902265,Amethyst,Moran,708931938,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,302902265,Amethyst,Moran,708931938,28/06/2013 00:00:00,COP3AD-01
West Carleton SS,20122013,302902265,Amethyst,Moran,708931938,28/06/2013 00:00:00,SNC2D.-04
West Carleton SS,20122013,155644204,Eliana,Gonzalez,481544898,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,155644204,Eliana,Gonzalez,481544898,28/06/2013 00:00:00,ICS2O.-02
West Carleton SS,20122013,155644204,Eliana,Gonzalez,481544898,28/06/2013 00:00:00,PPL2OQ-02
West Carleton SS,20122013,155644204,Eliana,Gonzalez,481544898,28/06/2013 00:00:00,SNC2D.-06
West Carleton SS,20122013,996104854,Simone,Berry,404815248,28/06/2013 00:00:00,CHC2D.-06
West Carleton SS,20122013,996104854,Simone,Berry,404815248,28/06/2013 00:00:00,PPL2OQ-02
West Carleton SS,20122013,996104854,Simone,Berry,404815248,28/06/2013 00:00:00,SNC2D.-02
West Carleton SS,20122013,996104854,Simone,Berry,404815248,28/06/2013 00:00:00,TCJ2O.-02
West Carleton SS,20122013,885485935,Vivien,Mcintosh,446920269,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,885485935,Vivien,Mcintosh,446920269,28/06/2013 00:00:00,ENG2D.-08
West Carleton SS,20122013,885485935,Vivien,Mcintosh,446920269,28/06/2013 00:00:00,GLC2O.-05
West Carleton SS,20122013,885485935,Vivien,Mcintosh,446920269,28/06/2013 00:00:00,PPL2OP-01
West Carleton SS,20122013,205871785,Chava,Stafford,444605830,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,205871785,Chava,Stafford,444605830,28/06/2013 00:00:00,ENG2P.-02
West Carleton SS,20122013,205871785,Chava,Stafford,444605830,28/06/2013 00:00:00,ICS2O.-02
West Carleton SS,20122013,205871785,Chava,Stafford,444605830,28/06/2013 00:00:00,PPL2OQ-02
West Carleton SS,20122013,87857421,Francesca,Edwards,523544687,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,87857421,Francesca,Edwards,523544687,28/06/2013 00:00:00,FSF2D.-03
West Carleton SS,20122013,87857421,Francesca,Edwards,523544687,28/06/2013 00:00:00,SNC2D.-04
West Carleton SS,20122013,87857421,Francesca,Edwards,523544687,28/06/2013 00:00:00,TGJ2O.-01
West Carleton SS,20122013,610918908,Elizabeth,West,207585406,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,610918908,Elizabeth,West,207585406,28/06/2013 00:00:00,ENG2P.-02
West Carleton SS,20122013,610918908,Elizabeth,West,207585406,28/06/2013 00:00:00,PAF2O/3O.-03
West Carleton SS,20122013,610918908,Elizabeth,West,207585406,28/06/2013 00:00:00,SNC2D.-04
West Carleton SS,20122013,123613887,Sopoline,Hensley,893145173,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,123613887,Sopoline,Hensley,893145173,28/06/2013 00:00:00,CHV2O.-06
West Carleton SS,20122013,123613887,Sopoline,Hensley,893145173,28/06/2013 00:00:00,FSF2D.-03
West Carleton SS,20122013,123613887,Sopoline,Hensley,893145173,28/06/2013 00:00:00,PAD2O.-01
West Carleton SS,20122013,852403440,Thaddeus,Bowman,286026959,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,852403440,Thaddeus,Bowman,286026959,28/06/2013 00:00:00,CHV2O.-08
West Carleton SS,20122013,852403440,Thaddeus,Bowman,286026959,28/06/2013 00:00:00,ENG2D.-02
West Carleton SS,20122013,852403440,Thaddeus,Bowman,286026959,28/06/2013 00:00:00,TTJ2O.-02
West Carleton SS,20122013,74987172,Summer,Sexton,273370653,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,74987172,Summer,Sexton,273370653,28/06/2013 00:00:00,ENG2D.-03
West Carleton SS,20122013,74987172,Summer,Sexton,273370653,28/06/2013 00:00:00,ICS2O.-02
West Carleton SS,20122013,74987172,Summer,Sexton,273370653,28/06/2013 00:00:00,PPL2OQ-02
West Carleton SS,20122013,444463160,Alma,Wheeler,627931204,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,444463160,Alma,Wheeler,627931204,28/06/2013 00:00:00,GLC2O.-05
West Carleton SS,20122013,444463160,Alma,Wheeler,627931204,28/06/2013 00:00:00,ICS2O.-02
West Carleton SS,20122013,444463160,Alma,Wheeler,627931204,28/06/2013 00:00:00,MPM2D.-01
West Carleton SS,20122013,814936793,Kimberly,Miles,876659103,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,814936793,Kimberly,Miles,876659103,28/06/2013 00:00:00,ENG2D.-04
West Carleton SS,20122013,814936793,Kimberly,Miles,876659103,28/06/2013 00:00:00,FSF2D.-03
West Carleton SS,20122013,814936793,Kimberly,Miles,876659103,28/06/2013 00:00:00,LWSBD.-01
West Carleton SS,20122013,95185318,Sasha,Lee,372272390,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,95185318,Sasha,Lee,372272390,28/06/2013 00:00:00,CHV2O.-06
West Carleton SS,20122013,95185318,Sasha,Lee,372272390,28/06/2013 00:00:00,MFM2P.-01
West Carleton SS,20122013,95185318,Sasha,Lee,372272390,28/06/2013 00:00:00,SNC2D.-02
West Carleton SS,20122013,371614904,Blake,Parks,865672696,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,371614904,Blake,Parks,865672696,28/06/2013 00:00:00,PPL2OQ-02
West Carleton SS,20122013,371614904,Blake,Parks,865672696,28/06/2013 00:00:00,SNC2D.-02
West Carleton SS,20122013,371614904,Blake,Parks,865672696,28/06/2013 00:00:00,TGJ2O.-01
West Carleton SS,20122013,754627403,Basil,Graves,506537599,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,754627403,Basil,Graves,506537599,28/06/2013 00:00:00,FSF2D.-03
West Carleton SS,20122013,754627403,Basil,Graves,506537599,28/06/2013 00:00:00,GLC2O.-05
West Carleton SS,20122013,754627403,Basil,Graves,506537599,28/06/2013 00:00:00,MPM2D.-01
West Carleton SS,20122013,925009107,Nasim,Nash,379781599,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,925009107,Nasim,Nash,379781599,28/06/2013 00:00:00,HFN2O.-04
West Carleton SS,20122013,925009107,Nasim,Nash,379781599,28/06/2013 00:00:00,MPM2D.-08
West Carleton SS,20122013,925009107,Nasim,Nash,379781599,28/06/2013 00:00:00,PPL2OQ-02
West Carleton SS,20122013,330047569,Timon,Hayes,548131719,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,330047569,Timon,Hayes,548131719,28/06/2013 00:00:00,ENG2D.-02
West Carleton SS,20122013,330047569,Timon,Hayes,548131719,28/06/2013 00:00:00,FSF2D.-03
West Carleton SS,20122013,330047569,Timon,Hayes,548131719,28/06/2013 00:00:00,SNC2D.-04
West Carleton SS,20122013,809385025,Elton,Cote,588487305,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,809385025,Elton,Cote,588487305,28/06/2013 00:00:00,ENG2D.-08
West Carleton SS,20122013,809385025,Elton,Cote,588487305,28/06/2013 00:00:00,MPM2D.-01
West Carleton SS,20122013,809385025,Elton,Cote,588487305,28/06/2013 00:00:00,PAD2O.-01
West Carleton SS,20122013,94536713,Xander,Mooney,765419304,28/06/2013 00:00:00,CHC2D.-07
West Carleton SS,20122013,94536713,Xander,Mooney,765419304,28/06/2013 00:00:00,ENG2D.-04
